Path,label
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T125.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T126.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T132.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T131.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T137.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T138.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T99.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T100.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T106.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T110.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T105.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T111.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T112.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T118.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T117.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T120.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T126.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T125.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T131.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T132.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T138.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T137.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T100.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T99.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T105.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T110.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T106.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T112.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T111.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T120.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T117.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T118.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T125.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T126.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T132.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T100.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T131.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T99.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T105.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T137.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T138.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T110.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T106.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T112.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T111.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T120.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T117.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T118.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T125.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T126.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T132.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T131.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T137.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T138.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T100.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T99.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T105.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T110.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T106.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T112.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T111.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T120.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T117.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T118.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T125.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T126.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T132.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T131.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T137.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T138.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T99.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T100.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T106.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T110.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T105.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T111.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T112.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T118.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T120.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T117.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T125.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T126.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T132.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T131.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T138.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T137.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T93.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T92.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T80.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T81.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T91.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T90.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T89.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T88.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T87.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T86.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T85.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T84.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T83.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T82.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T141.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T142.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_hamzah_T144.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T145.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T147.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T148.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T148b.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T150.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T151.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T152.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T153.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T154.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T155.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T156.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T157.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T158.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T159.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T160.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T161.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T162.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T163.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T164.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T165.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T167b.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T168a.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T168b.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T169a.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T170a.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T171a.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T170b.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T171b.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T19b.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T172a.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T173a.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T173b.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T172b.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T174a.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T174b.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T75a.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T175a.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T75b.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T175b.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T16b.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T3.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T5.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T7.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T11.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T1.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T2.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T4.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T6.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T8.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T9.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T10.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T3.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T9.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T1.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T11.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T4.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T6.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T2.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T3.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T4.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T5.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T6.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T7.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T8.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T12.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T10.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T11.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T9.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T13.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T13.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_ghain_T13.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T13.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T13.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T13.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T13.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T13.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T16.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T15.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T14.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T14.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T13.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T14.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T15.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T16.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T2.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T5.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T7.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T8.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T10.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T12.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T15.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T16.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T1.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T17.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T19.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T19.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T19.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T19.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T19.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T19.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T17.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T17.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T18.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T17.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T18.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T1.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T2.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T3.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T4.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T5.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T6.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T7.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T8.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T11.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T14.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T15.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T16.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T18.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T20-T_E.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T20-T_E.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T20-T_E.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T20-Tajweed_Exe.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T20-Tajweed_Exe.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T20.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T20-Tajweed_Exe.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T20-Tajweed_Exe.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T1.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T1.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T1.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T1.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T2.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T2.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T2.wav,noon
